OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
9443,482014000000.0,482014000000.0,48,201,433100,1,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,114.0386268,0.0995813,113.9390455,113.9390455,1859,614.0,542.0,0.556,58,0.10701107,343,0.632841328,141,0.260147601,522,141,237,144,0.270114943,1233,95,460,79,261,338,95,460,79,166,338,0,95,0,277,535,421,0.224655312,5.388846267,16.31574138,10.82157565,0.833779146,4.037246389,0.693353184,2.290698495,2.966498434,0.833779146,4.037246389,0.693353184,1.456919349,2.966498434,0.0,0.833779146,0.0,16.21042191,0,2.274907749,0.885297051,0.885297051,0.872674868,0.751943937,0.895815974,0.757253056,0.827852473,0.461671285,0.797542044,0.594871795,0.423357664,0.561781477,25.68822166,10.36319209,2.002411216,13.32261836,147.9808781,11.23407691,5.617038454,0.0,190.9793074,16.85111536,316.5,0.0,0.0,6.0,33.70223072,0.003227542,390167,291100,139343,87282,0.000554242,0.713349093,0.000532216,0.862250263,0.000447079,0.202779831,0.00061624,0.272513543,20,17,17,17,17.5,3131.195013,461509.0095
9444,482016000000.0,482016000000.0,48,201,552200,2,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,1319.513506,11.8170633,1307.696442,1265.87268,2684,1089.0,977.0,0.606,21,0.021494371,456,0.466734903,500,0.511770727,1052,220,347,485,0.209125475,2181,334,94,814,746,193,334,94,814,345,193,147,254,0,506,703,972,0.232003668,0.86027609,2.120276425,1.722922087,0.2638496,0.074257073,0.643034653,0.589316771,0.15246399,0.2638496,0.074257073,0.643034653,0.272539257,0.15246399,0.116125423,0.200652091,0.0,2.583198178,0,2.23234391,0.852619387,0.852619387,0.888621653,0.831558791,0.874170153,0.779536114,0.806095711,0.479104948,0.896608428,0.650788741,0.482347547,0.595917852,11.41255339,2.366010316,1.193079324,7.85346375,47.32792565,3.425871521,4.894102172,2.447051086,49.91984216,8.319973693,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,195384,172512,-99999,-99999,0.000277548,0.357223956,0.000315402,0.510987693,-99999.0,-99999.0,-99999.0,-99999.0,20,20,9,1,10.0,13775.35652,5339997.097
9445,482015000000.0,482015000000.0,48,201,450801,2,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,47.2173506,0.0,47.2173506,47.2173506,919,735.0,505.0,0.646,26,0.051485149,364,0.720792079,115,0.227722772,615,126,201,288,0.204878049,9,0,8,0,1,0,0,8,0,1,0,0,0,0,1,5,3,0.111111111,15.56631176,19.46318437,0.190607899,0.0,0.169429244,0.0,0.021178655,0.0,0.0,0.169429244,0.0,0.021178655,0.0,0.0,0.0,0.0,15.75691966,0,0.017821782,0.503258335,0.216741567,0.503258335,0.167752778,0.085826739,0.034499339,0.038407519,0.0,0.019396552,0.028846154,68.33333333,0.0,27.34440228,0.0,4.663836088,22.68056619,235.0322468,0.0,27.10867899,13.55433949,243.9781109,40.66301848,606.19,0.0,0.0,2.0,27.10867899,0.002176279,374873,278290,149115,64739,0.000532517,0.685386808,0.000508795,0.824306512,0.000478432,0.2170006,0.000457079,0.202129354,1,2,20,15,12.16666667,1798.78368,191086.6313
9446,482012000000.0,482012000000.0,48,201,230200,1,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,349.3299649,0.0,349.3299649,349.2637,697,375.0,319.0,0.735,71,0.222570533,188,0.589341693,60,0.188087774,305,87,122,96,0.285245902,1069,127,0,597,258,87,127,0,597,3,87,0,255,0,172,258,639,0.160898036,1.073687303,1.9956268,3.060724604,0.3636221,0.0,1.709310186,0.738696864,0.249095454,0.3636221,0.0,1.709310186,0.008589498,0.249095454,0.0,0.730107366,0.0,4.134411907,0,3.351097179,0.811994452,0.699413952,0.708914466,0.548682805,0.873611041,0.807287114,0.804110555,0.459838231,0.789354473,0.443959243,0.285313377,0.489345437,23.64757397,10.73988604,4.251070694,8.656617236,51.31102912,21.98494481,9.160393672,10.99247241,29.31325975,14.65662988,206.53,0.0,0.0,35.33,64.72734169,0.050688666,390029,282081,491615,271408,0.000554046,0.713096786,0.000515726,0.835535611,0.001577336,0.715426012,0.001916231,0.847395289,20,10,10,19,14.66666667,6054.828719,1413717.786
9447,482015000000.0,482015000000.0,48,201,451002,3,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,41.9988457,0.0,41.9988457,41.9988457,1579,802.0,649.0,0.745,44,0.06779661,313,0.482280431,292,0.449922958,699,152,333,214,0.217453505,159,14,51,0,33,61,14,51,0,33,61,0,0,0,46,67,46,0.289308176,19.09576291,37.59627137,3.785818333,0.333342495,1.214319088,0.0,0.78573588,1.45242087,0.333342495,1.214319088,0.0,0.78573588,1.45242087,0.0,0.0,0.0,22.88158124,0,0.244992296,0.917961462,0.790688966,0.917961462,0.611974308,0.463719137,0.559823475,0.623241819,0.477948752,0.18296893,0.370629371,4.396226415,0.033499445,33.94162235,6.627692744,10.28905756,17.02487204,188.0280248,76.19257022,30.47702809,15.23851404,228.5777106,0.0,293.71,0.0,0.0,6.0,91.43108426,0.003799873,322046,245534,168809,102204,0.000457475,0.588802288,0.000448908,0.727281883,0.00054162,0.245660425,0.000721594,0.319103299,9,12,19,18,15.83333333,1698.764116,169968.0761
9448,482012000000.0,482012000000.0,48,201,230200,3,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,414.5483034,0.0,414.5483034,406.92821,1643,550.0,428.0,0.498,21,0.049065421,152,0.355140187,255,0.595794393,614,190,260,164,0.309446254,367,6,0,253,99,9,6,0,253,99,9,0,0,0,43,92,232,0.117166213,1.351589756,4.037567216,0.901878983,0.014744616,0.0,0.621731288,0.243286156,0.022116923,0.014744616,0.0,0.621731288,0.243286156,0.022116923,0.0,0.0,0.0,2.253468738,0,0.857476636,0.554037772,0.477222162,0.554037772,0.369358515,0.649148285,0.595279106,0.5581066,0.860729,0.365174129,0.748216106,1.673024523,0.510163241,13.25476248,0.0,1.815245561,11.43951692,44.27141505,0.0,3.087698079,3.087698079,40.14007503,12.35079232,789.92,0.0,0.0,10.67,16.47286925,0.006494218,316180,232728,12355,20639,0.000449142,0.578077378,0.000425495,0.68934998,3.96407e-05,0.017979696,0.000145718,0.064439484,15,5,9,14,11.0,5537.9703,1677654.84
9449,482012000000.0,482012000000.0,48,201,230200,5,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,481.8763817,1.2159791,480.6604026,480.6604,566,241.0,212.0,0.553,30,0.141509434,114,0.537735849,68,0.320754717,294,94,117,83,0.319727891,558,0,22,374,22,140,0,22,374,0,140,0,22,0,126,134,298,0.225806452,0.501393499,1.177546559,1.160902791,0.0,0.045770361,0.778096136,0.045770361,0.291265933,0.0,0.045770361,0.778096136,0.0,0.291265933,0.0,0.045770361,0.0,1.662296291,0,2.632075472,0.627604436,0.540589037,0.627604436,0.418402957,0.757396739,0.58948594,0.529481128,0.501712226,0.992882562,0.690140845,0.52688172,0.623056372,12.16863972,2.278493902,1.842009818,8.048136002,23.97101974,2.663002804,2.663002804,2.663002804,9.320509815,13.31501402,0.0,0.0,0.0,2.0,2.663002804,0.003533569,312324,229582,12524,20417,0.000443664,0.571027386,0.000419743,0.680031398,4.0183e-05,0.018225635,0.000144151,0.063746351,18,6,7,20,13.0,6675.642125,1950124.11
9450,482012000000.0,482012000000.0,48,201,230300,2,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,171.1016769,0.0,171.1016769,171.10168,806,286.0,258.0,0.622,22,0.085271318,79,0.30620155,157,0.608527132,282,92,123,67,0.326241135,33,10,0,0,23,0,10,0,0,0,0,0,23,0,24,6,3,0.727272727,1.6715207,4.710649247,0.192867773,0.05844478,0.0,0.0,0.134422993,0.0,0.05844478,0.0,0.0,0.0,0.0,0.0,0.134422993,0.0,1.864388474,0,0.127906977,0.884963636,0.381133093,0.884963636,0.294987879,0.385150931,0.387670171,0.431586515,0.129794786,0.078665077,0.20952381,8.545454545,0.000528507,19.98712456,0.0,5.418120562,14.569004,62.34982727,0.0,7.480931942,22.44279583,18.70232985,22.44279583,388.92,0.0,0.0,4.0,14.96186388,0.004962779,338136,251102,386156,183346,0.000480331,0.618219914,0.000459088,0.743774529,0.001238973,0.561956098,0.001294484,0.572446415,7,4,11,17,11.16666667,3750.39656,692436.4092
9451,482012000000.0,482012000000.0,48,201,230400,2,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,274.258761,0.0,274.258761,274.258761,1638,725.0,539.0,0.654,117,0.217068646,230,0.426716141,192,0.356215213,488,135,215,138,0.276639344,108,0,0,53,55,0,0,0,53,0,0,0,55,0,24,37,47,0.222222222,2.643488935,5.972461897,0.393788697,0.0,0.0,0.193248157,0.20054054,0.0,0.0,0.0,0.193248157,0.0,0.0,0.0,0.20054054,0.0,3.037277631,0,0.200371058,0.99975261,0.430570013,0.99975261,0.33325087,0.515787076,0.332743134,0.329995062,0.102911917,0.12371134,0.362416107,4.518518519,0.029643319,18.21820764,0.0,3.259966912,14.95824072,84.03625801,0.0,18.66850117,18.66850117,65.33975409,9.334250584,523.04,0.0,0.0,5.33,12.4378889,0.003253968,326249,239901,413545,212062,0.000463445,0.596486705,0.000438609,0.710596703,0.00132685,0.601814123,0.001497229,0.662104064,11,4,13,15,11.83333333,4516.919693,1109909.813
9452,482012000000.0,482012000000.0,48,201,230400,3,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,210.4261593,0.0,210.4261593,204.58131,956,486.0,414.0,0.759,14,0.033816425,240,0.579710145,160,0.38647343,451,123,215,113,0.272727273,31,1,0,5,25,0,1,0,5,0,0,0,25,0,3,22,6,0.096774194,2.375583576,4.672958639,0.151528994,0.004888032,0.0,0.02444016,0.122200801,0.0,0.004888032,0.0,0.02444016,0.0,0.0,0.0,0.122200801,0.0,2.52711257,0,0.074879227,0.526603288,0.359462667,0.526603288,0.278215488,0.211404195,0.25251832,0.273192505,0.009627587,0.062816616,0.128630705,14.5483871,1.3062e-06,18.40825139,0.74871812,1.051565024,16.60796825,83.15924245,0.0,9.124340844,3.041446948,69.95327981,27.37302253,0.0,0.0,0.0,6.33,19.25235918,0.006621339,343187,251086,384225,206198,0.000487506,0.627454745,0.000459058,0.743727137,0.001232777,0.559145997,0.001455827,0.64379537,3,3,13,20,12.0,3950.739502,851585.635
9455,482012000000.0,482012000000.0,48,201,230500,1,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,262.9764221,0.0,262.9764221,257.53281,672,191.0,175.0,0.634,19,0.108571429,29,0.165714286,127,0.725714286,431,105,195,131,0.24361949,103,9,0,92,2,0,9,0,92,2,0,0,0,0,29,47,27,0.281553398,0.741653073,2.609376258,0.39994904,0.034947003,0.0,0.357236035,0.007766001,0.0,0.034947003,0.0,0.357236035,0.007766001,0.0,0.0,0.0,0.0,1.141602113,0,0.588571429,0.355357581,0.242569286,0.355357581,0.187742813,0.579868073,0.373877575,0.267346138,0.035593737,0.265806452,0.38576779,4.184466019,0.041400347,13.20571684,0.586964936,0.271328304,12.3474236,38.94858679,0.0,0.0,0.0,29.20413906,19.46942604,-99999.0,0.0,0.0,4.33,10.53782684,0.006443452,295713,221516,-99999,-99999,0.000420068,0.540657207,0.000404996,0.656139571,-99999.0,-99999.0,-99999.0,-99999.0,13,2,8,1,5.5,4609.091254,1064248.01
9456,482012000000.0,482012000000.0,48,201,230500,2,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,219.4759497,0.0,219.4759497,219.4759497,1927,537.0,477.0,0.527,8,0.016771488,98,0.205450734,371,0.777777778,472,104,210,158,0.220338983,82,16,14,42,7,3,16,14,42,1,3,3,3,0,17,41,24,0.207317073,2.446737334,8.780005293,0.373617247,0.072900926,0.06378831,0.191364931,0.031894155,0.013668924,0.072900926,0.06378831,0.191364931,0.004556308,0.013668924,0.013668924,0.013668924,0.0,2.82035458,0,0.171907757,0.804275824,0.804275824,0.709261946,0.663716672,0.338664958,0.326899166,0.32306506,0.004664762,0.081632653,0.296028881,5.756097561,0.008599101,23.75827298,6.757869677,1.284093693,15.71630961,67.08343224,23.32829637,0.0,0.0,43.74055569,37.9084816,602.16,0.0,0.0,17.67,51.5263746,0.009169694,307076,229175,167825,85194,0.00043621,0.561432377,0.000418999,0.678825847,0.000538463,0.244228452,0.000601498,0.265994349,6,14,11,15,12.0,4172.945185,888210.8355
9457,482012000000.0,482012000000.0,48,201,230500,3,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,372.6099972,0.0877205,372.5222767,348.77352,1138,541.0,461.0,0.634,57,0.123644252,122,0.264642082,282,0.611713666,575,143,248,184,0.248695652,236,56,0,31,139,10,56,0,31,139,10,0,0,0,42,127,67,0.177966102,1.551149869,3.262862387,0.676656875,0.160562648,0.0,0.088882895,0.39853943,0.028671901,0.160562648,0.0,0.088882895,0.39853943,0.028671901,0.0,0.0,0.0,2.227806744,0,0.511930586,0.760084128,0.654700832,0.760084128,0.506722752,0.619393292,0.627363732,0.680776509,0.852607205,0.343522562,0.581997534,2.436440678,0.237772563,23.83254729,8.53997684,2.335375155,12.9571953,69.89069279,17.18018062,0.0,3.436036125,73.87477668,17.18018062,548.52,0.0,0.0,12.67,21.76728885,0.011133568,319603,237398,287941,153161,0.000454004,0.584335708,0.000434033,0.703182714,0.000923852,0.419028063,0.001081368,0.478202226,14,8,11,15,12.33333333,7449.122665,1507933.975
9458,481130000000.0,481130000000.0,48,113,19004,6,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,69.5280096,0.0,69.5280096,69.52801,1709,497.0,447.0,0.573,9,0.020134228,161,0.360178971,277,0.619686801,546,121,242,183,0.221611722,78,0,10,28,0,40,0,10,28,0,40,0,0,0,27,22,29,0.346153846,7.148198259,24.58002178,1.121850028,0.0,0.143826927,0.402715395,0.0,0.575307707,0.0,0.143826927,0.402715395,0.0,0.575307707,0.0,0.0,0.0,8.270048287,0,0.174496644,0.886205796,0.604929566,0.886205796,0.468200985,0.407468798,0.358079306,0.371806776,0.178602723,0.087297146,0.25,7.0,0.002478752,21.95257735,0.0,5.893014467,16.05956288,85.93716452,0.0,9.204923364,27.61477009,64.43446355,9.204923364,422.45,0.0,0.0,3.0,27.61477009,0.001755413,353412,261437,85633,49134,0.000324349,0.640552444,0.000307916,0.724318589,0.000332174,0.116843228,0.000436753,0.126459324,7,7,13,16,12.0,2101.142188,281375.3442
9459,481130000000.0,481130000000.0,48,113,12400,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,101.8553613,0.0,101.8553613,101.8553613,503,193.0,193.0,0.503,0,0.0,93,0.481865285,100,0.518134715,390,86,101,203,0.220512821,163,0,53,101,9,0,0,53,101,9,0,0,0,0,16,42,105,0.098159509,1.894843801,4.938375296,1.600308495,0.0,0.520345707,0.991602197,0.088360592,0.0,0.0,0.520345707,0.991602197,0.088360592,0.0,0.0,0.0,0.0,3.495152297,0,0.844559585,0.748035813,0.51061388,0.748035813,0.395202904,0.768860147,0.440641766,0.353885124,0.098550369,0.489489489,0.589511754,2.392638037,0.248419101,21.68810175,0.0,0.0,21.68810175,81.71587527,0.0,0.0,0.0,94.25129789,18.85025958,524.38,0.0,0.0,3.0,18.85025958,0.005964215,283966,224790,100115,50309,0.000260614,0.514682906,0.000264754,0.622787041,0.000388351,0.13660341,0.000447198,0.129483497,18,5,13,15,13.16666667,2719.742498,412204.1027
9460,481130000000.0,481130000000.0,48,113,8802,6,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,110.4549355,0.0,110.4549355,110.4549355,544,177.0,154.0,0.235,0,0.0,90,0.584415584,64,0.415584416,235,86,102,47,0.365957447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.602463477,4.925085489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.602463477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441,0.0,1.0,0.0,0.0,16.04796241,0.0,0.006167671,16.04179474,81.1480262,0.0,0.0,0.0,86.91327333,23.17687289,578.02,0.0,0.0,3.33,19.29474668,0.006121324,306190,232336,70035,32515,0.000281011,0.554963479,0.000273641,0.643693447,0.000271669,0.095560304,0.000289027,0.083685939,1,1,13,15,9.666666667,2718.509994,447004.3691
9463,482012000000.0,482012000000.0,48,201,230700,1,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,311.6536395,0.0,311.6536395,276.13782,842,266.0,220.0,0.594,18,0.081818182,86,0.390909091,116,0.527272727,379,107,158,114,0.2823219,34,15,0,19,0,0,15,0,19,0,0,0,0,0,15,14,5,0.441176471,0.963287101,3.049202025,0.123126923,0.054320701,0.0,0.068806221,0.0,0.0,0.054320701,0.0,0.068806221,0.0,0.0,0.0,0.0,0.0,1.086414023,0,0.154545455,0.989992792,0.426366688,0.989992792,0.329997597,0.441930999,0.242224082,0.227983315,0.003787357,0.077625571,0.16464891,11.14705882,3.91912e-05,15.32420849,0.0,3.435925741,11.88828275,45.87040929,0.0,12.32137063,6.160685314,10.26780886,24.64274126,964.27,0.0,0.0,8.67,17.80438056,0.010296912,278293,210261,62521,34987,0.000395323,0.508807919,0.000384418,0.622801795,0.000200597,0.090984103,0.00024702,0.109237086,8,4,9,13,9.333333333,6417.1713,1261248.36
9464,482012000000.0,482012000000.0,48,201,230700,2,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,234.7410464,0.0,234.7410464,187.27161,1633,652.0,566.0,0.489,112,0.197879859,247,0.43639576,207,0.365724382,581,224,234,123,0.385542169,126,0,0,1,11,114,0,0,1,0,114,0,11,0,82,40,4,0.650793651,3.481574169,8.719954936,0.672819548,0.0,0.0,0.005339838,0.058738215,0.608741496,0.0,0.0,0.005339838,0.0,0.608741496,0.0,0.058738215,0.0,4.154393717,0,0.222614841,0.311128792,0.212378441,0.311128792,0.164375823,0.38719867,0.447051505,0.496735468,0.829414481,0.143263218,0.356435644,4.611111111,0.027021806,22.05568925,0.928673076,2.308122388,18.81889378,130.0033397,8.179225702,8.179225702,10.90563427,125.4147941,29.99049424,454.64,0.0,0.0,8.67,23.63796228,0.005309247,292526,223101,123939,65950,0.000415541,0.53483036,0.000407894,0.660834407,0.000397656,0.180363057,0.000465629,0.205910361,7,2,16,16,12.16666667,4247.849737,949983.051
9465,482012000000.0,482012000000.0,48,201,230700,3,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,120.374765,0.0,120.374765,120.374765,398,290.0,209.0,0.681,77,0.368421053,96,0.459330144,36,0.172248804,145,49,53,43,0.337931034,63,52,2,0,0,9,52,2,0,0,9,0,0,0,33,26,4,0.523809524,2.409142813,3.306340827,0.523365508,0.431984229,0.016614778,0.0,0.0,0.074766501,0.431984229,0.016614778,0.0,0.0,0.074766501,0.0,0.0,0.0,2.932508321,0,0.301435407,0.496896687,0.339184757,0.496896687,0.262520872,0.481616992,0.507415,0.564896368,0.60910112,0.273318872,0.605769231,2.301587302,0.272099546,19.12446588,0.0,5.158217102,13.96624878,115.2401004,0.0,31.9003738,15.9501869,101.0178504,10.63345793,226.65,0.0,0.0,6.67,35.46258221,0.016758794,291644,224530,124032,65869,0.000414288,0.533217784,0.000410506,0.665067164,0.000397954,0.180498396,0.000465057,0.205657461,10,3,15,19,13.5,3267.868446,487149.5264
9466,482012000000.0,482012000000.0,48,201,230800,1,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,257.6768684,0.0,257.6768684,257.6768684,1300,540.0,403.0,0.588,36,0.089330025,164,0.406947891,203,0.503722084,553,151,231,171,0.273056058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.095647946,5.045078389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.095647946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441,0.0,1.0,0.0,0.0,15.5245946,0.0,1.259359454,14.26523515,49.68952037,0.0,0.0,0.0,44.70715618,19.86984719,213.24,0.0,0.0,6.33,15.72201659,0.004869231,276333,209303,71136,28611,0.000392538,0.505224417,0.000382667,0.619964159,0.000228238,0.103521139,0.000202003,0.089329816,1,1,9,19,9.666666667,4774.946987,1042802.289
9468,482012000000.0,482012000000.0,48,201,232800,1,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,275.9857429,14.5544371,261.4313058,261.4313058,3108,1094.0,1006.0,0.558,0,0.0,539,0.535785288,467,0.464214712,1359,304,457,598,0.223693893,109,12,15,17,35,30,12,15,17,14,30,0,21,0,36,42,31,0.330275229,4.184655685,11.88840025,0.41693553,0.045901159,0.057376449,0.065026642,0.133878381,0.114752898,0.045901159,0.057376449,0.065026642,0.053551352,0.114752898,0.0,0.080327029,0.0,4.601591215,0,0.108349901,0.947846761,0.947846761,0.972008356,0.83753505,0.261897871,0.394784926,0.429833651,0.046357323,0.067764998,0.148501362,12.46788991,1.04607e-05,16.12322434,0.0,3.785424939,12.3377994,80.00510855,0.0,14.68837096,9.792247306,90.57828758,0.0,-99999.0,0.0,0.0,9.0,22.03255644,0.002895753,261659,202600,-99999,-99999,0.000371693,0.478395688,0.000370412,0.600109596,-99999.0,-99999.0,-99999.0,-99999.0,4,20,12,1,8.333333333,5242.191659,1116899.336
9469,482016000000.0,482016000000.0,48,201,555301,1,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,1578.29417,16.0214698,1562.2727,1562.2727,1147,721.0,594.0,0.586,6,0.01010101,285,0.47979798,303,0.51010101,895,166,210,519,0.18547486,281,28,7,50,65,131,28,7,50,12,131,0,53,0,123,100,58,0.43772242,0.461507136,0.734186804,0.179866165,0.017922607,0.004480652,0.032004656,0.041606053,0.083852198,0.017922607,0.004480652,0.032004656,0.007681117,0.083852198,0.0,0.033924935,0.0,0.641373302,0,0.473063973,0.822256947,0.822256947,0.800339008,0.689615441,0.587533782,0.655293867,0.709285515,0.801916059,0.393557423,0.477891156,3.185053381,0.11247173,7.281330081,0.163685544,1.06535609,6.052288447,24.72746275,0.819319188,3.277276752,0.819319188,30.72446955,1.228978782,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,112158,107772,-99999,-99999,0.000159323,0.205060417,0.000197039,0.31922513,-99999.0,-99999.0,-99999.0,-99999.0,13,15,7,1,7.333333333,24199.93388,6387271.959
9470,482014000000.0,482014000000.0,48,201,421600,4,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,43.8160191,0.0,43.8160191,43.8160191,1740,478.0,451.0,0.582,81,0.179600887,156,0.345898004,214,0.474501109,383,101,173,109,0.263707572,51,0,20,22,9,0,0,20,22,9,0,0,0,0,8,24,19,0.156862745,10.90925214,39.71150359,1.163957864,0.0,0.456454064,0.502099471,0.205404329,0.0,0.0,0.456454064,0.502099471,0.205404329,0.0,0.0,0.0,0.0,12.07321,0,0.11308204,0.942909794,0.643636066,0.942909794,0.498158888,0.312928155,0.174746962,0.166263654,6.43987e-06,0.056951424,0.235023041,7.509803922,0.001488772,19.0739185,0.0,3.96682378,15.10709472,131.4879836,0.0,0.0,29.21306012,87.63918035,43.81959017,379.54,0.0,0.0,10.0,146.0653006,0.005747126,404251,281365,321565,159299,0.000574249,0.739099115,0.000514417,0.833414789,0.001031734,0.467959614,0.001124704,0.497366408,5,8,17,17,13.5,2202.320081,177320.462
9471,482013000000.0,482013000000.0,48,201,321402,1,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,92.8426359,0.0,92.8426359,88.77186,968,363.0,339.0,0.588,51,0.150442478,72,0.212389381,216,0.637168142,400,88,136,176,0.22,4,0,0,3,1,0,0,0,3,1,0,0,0,0,3,1,0,0.75,4.089133651,10.9043564,0.045059324,0.0,0.0,0.033794493,0.011264831,0.0,0.0,0.0,0.033794493,0.011264831,0.0,0.0,0.0,0.0,4.134192975,0,0.01179941,0.811278124,0.34939847,0.811278124,0.270426041,0.063774253,0.033235136,0.029681245,0.0,0.008230453,0.01980198,100.0,0.0,28.51861901,0.0,4.813195306,23.7054237,176.9393969,0.0,6.893384637,41.36030782,20.68015391,117.1875388,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,263467,216965,-99999,-99999,0.000374262,0.481701286,0.000396675,0.642659321,-99999.0,-99999.0,-99999.0,-99999.0,1,3,19,1,7.333333333,2839.017321,375729.9076
